"id","start_id","start_vertex_type","end_id","end_vertex_type","distance"
"5087","3309","AirPort","2576","AirPort","2635"
"5088","41","AirPort","2390","AirPort","12529"
"5089","1186","AirPort","797","AirPort","8898"
"5090","557","AirPort","795","AirPort","11630"
"5091","303","AirPort","1957","AirPort","11589"
"5092","879","AirPort","1357","AirPort","4560"
"5093","2981","AirPort","1496","AirPort","13044"
"5094","332","AirPort","954","AirPort","2819"
"5095","11","AirPort","908","AirPort","11042"
"5096","227","AirPort","16","AirPort","476"
"5097","2001","AirPort","2536","AirPort","7952"
"5098","139","AirPort","280","AirPort","10598"
"5099","1503","AirPort","1306","AirPort","13496"
"5100","3228","AirPort","2351","AirPort","6790"
"5101","2045","AirPort","481","AirPort","15795"
"5102","342","AirPort","2694","AirPort","9454"
"5103","2935","AirPort","1416","AirPort","15743"
"5104","1158","AirPort","2746","AirPort","5739"
"5105","2496","AirPort","1130","AirPort","4922"
"5106","2733","AirPort","26","AirPort","12927"
"5107","1796","AirPort","144","AirPort","4634"
"5108","71","AirPort","1363","AirPort","5121"
"5109","49","AirPort","853","AirPort","8559"
"5110","3048","AirPort","1026","AirPort","12499"
"5111","3162","AirPort","2473","AirPort","7850"
"5112","2752","AirPort","411","AirPort","2535"
"5113","1375","AirPort","907","AirPort","14117"
"5114","1426","AirPort","1135","AirPort","14889"
"5115","2754","AirPort","1906","AirPort","8989"
"5116","2158","AirPort","955","AirPort","6640"
"5117","492","AirPort","1903","AirPort","9439"
"5118","2791","AirPort","2435","AirPort","10678"
"5119","3241","AirPort","938","AirPort","4837"
"5120","3395","AirPort","2327","AirPort","14732"
"5121","1512","AirPort","3270","AirPort","11499"
"5122","3192","AirPort","2978","AirPort","6573"
"5123","1524","AirPort","1030","AirPort","2907"
"5124","1672","AirPort","3118","AirPort","3572"
"5125","183","AirPort","3327","AirPort","13246"
"5126","890","AirPort","457","AirPort","10354"
"5127","1943","AirPort","1807","AirPort","10714"
"5128","2900","AirPort","581","AirPort","4166"
"5129","776","AirPort","1792","AirPort","2520"
"5130","2316","AirPort","1717","AirPort","1497"
"5131","728","AirPort","2689","AirPort","1212"
"5132","2827","AirPort","1543","AirPort","7084"
"5133","1623","AirPort","1577","AirPort","8207"
"5134","2691","AirPort","1615","AirPort","2505"
"5135","698","AirPort","1752","AirPort","7432"
"5136","335","AirPort","2847","AirPort","3968"
"5137","1647","AirPort","916","AirPort","6400"
"5138","2937","AirPort","382","AirPort","3073"
"5139","2528","AirPort","3464","AirPort","7012"
"5140","936","AirPort","2396","AirPort","13259"
"5141","1999","AirPort","562","AirPort","6036"
"5142","3301","AirPort","2863","AirPort","1242"
"5143","3278","AirPort","838","AirPort","3949"
"5144","896","AirPort","2377","AirPort","13585"
"5145","2171","AirPort","2536","AirPort","15190"
"5146","1514","AirPort","1125","AirPort","10538"
"5147","3310","AirPort","1151","AirPort","14799"
"5148","614","AirPort","2699","AirPort","4334"
"5149","481","AirPort","2669","AirPort","4611"
"5150","1756","AirPort","2357","AirPort","2938"
"5151","3007","AirPort","81","AirPort","12813"
"5152","1144","AirPort","2997","AirPort","12299"
"5153","1654","AirPort","2593","AirPort","8597"
"5154","521","AirPort","1786","AirPort","13446"
"5155","1603","AirPort","2125","AirPort","2757"
"5156","1797","AirPort","2675","AirPort","804"
"5157","3245","AirPort","2945","AirPort","15799"
"5158","2200","AirPort","1343","AirPort","3960"
"5159","2154","AirPort","75","AirPort","3332"
"5160","1099","AirPort","240","AirPort","363"
"5161","2561","AirPort","759","AirPort","5011"
"5162","1710","AirPort","908","AirPort","7262"
"5163","1547","AirPort","1726","AirPort","13241"
"5164","1448","AirPort","1412","AirPort","12792"
"5165","188","AirPort","1546","AirPort","11335"
"5166","516","AirPort","2359","AirPort","10331"
"5167","1358","AirPort","2442","AirPort","2981"
"5168","821","AirPort","1862","AirPort","7318"
"5169","1855","AirPort","638","AirPort","9367"
"5170","1294","AirPort","2907","AirPort","4197"
"5171","2576","AirPort","1069","AirPort","3679"
"5172","1240","AirPort","2469","AirPort","12302"
"5173","3108","AirPort","441","AirPort","9774"
"5174","322","AirPort","925","AirPort","10960"
"5175","2914","AirPort","192","AirPort","418"
"5176","3298","AirPort","3224","AirPort","15759"
"5177","3406","AirPort","3275","AirPort","5730"
"5178","3193","AirPort","2106","AirPort","8862"
"5179","2067","AirPort","532","AirPort","3150"
"5180","413","AirPort","2976","AirPort","2464"
"5181","1211","AirPort","2677","AirPort","2389"
"5182","2795","AirPort","2011","AirPort","1209"
"5183","408","AirPort","95","AirPort","3498"
"5184","2415","AirPort","3200","AirPort","10466"
"5185","2906","AirPort","3104","AirPort","2208"
"5186","1133","AirPort","1343","AirPort","3980"
"5187","256","AirPort","2941","AirPort","7142"
"5188","894","AirPort","2900","AirPort","14065"
"5189","1752","AirPort","2142","AirPort","6363"
"5190","2088","AirPort","3009","AirPort","402"
"5191","3013","AirPort","1596","AirPort","7573"
"5192","3105","AirPort","2525","AirPort","2752"
"5193","1314","AirPort","1373","AirPort","13142"
"5194","119","AirPort","2197","AirPort","9919"
"5195","805","AirPort","2479","AirPort","11144"
"5196","1330","AirPort","2232","AirPort","11584"
"5197","1183","AirPort","574","AirPort","7137"
"5198","3290","AirPort","3428","AirPort","3177"
"5199","1711","AirPort","692","AirPort","2141"
"5200","562","AirPort","2595","AirPort","1016"
"5201","2638","AirPort","1552","AirPort","7543"
"5202","2958","AirPort","2968","AirPort","14683"
"5203","2734","AirPort","3020","AirPort","14581"
"5204","2812","AirPort","1540","AirPort","15098"
"5205","1980","AirPort","3436","AirPort","7289"
"5206","1224","AirPort","752","AirPort","4183"
"5207","2435","AirPort","1636","AirPort","8435"
"5208","829","AirPort","635","AirPort","1948"
"5209","1081","AirPort","257","AirPort","10159"
"5210","369","AirPort","1508","AirPort","3137"
"5211","1265","AirPort","407","AirPort","15757"
"5212","3312","AirPort","2818","AirPort","15675"
"5213","2471","AirPort","1941","AirPort","6587"
"5214","2013","AirPort","3427","AirPort","296"
"5215","3481","AirPort","3185","AirPort","7613"
"5216","1860","AirPort","18","AirPort","9599"
"5217","3087","AirPort","208","AirPort","11864"
"5218","3221","AirPort","468","AirPort","1299"
"5219","1449","AirPort","1257","AirPort","5835"
"5220","793","AirPort","2498","AirPort","4544"
"5221","203","AirPort","1994","AirPort","8181"
"5222","916","AirPort","1220","AirPort","8674"
"5223","1103","AirPort","583","AirPort","3655"
"5224","3165","AirPort","2840","AirPort","3868"
"5225","2522","AirPort","1778","AirPort","12699"
"5226","538","AirPort","3314","AirPort","8931"
"5227","1790","AirPort","936","AirPort","304"
"5228","448","AirPort","1796","AirPort","8482"
"5229","2957","AirPort","531","AirPort","10792"
"5230","3176","AirPort","417","AirPort","8029"
"5231","616","AirPort","2132","AirPort","2124"
"5232","791","AirPort","1755","AirPort","11784"
"5233","463","AirPort","619","AirPort","9873"
"5234","1018","AirPort","3478","AirPort","11885"
"5235","3167","AirPort","2736","AirPort","11861"
"5236","807","AirPort","1333","AirPort","7228"
"5237","2973","AirPort","295","AirPort","10613"
"5238","1206","AirPort","828","AirPort","12644"
"5239","862","AirPort","2210","AirPort","4089"
"5240","2556","AirPort","3107","AirPort","3806"
"5241","2143","AirPort","1844","AirPort","415"
"5242","2937","AirPort","1022","AirPort","1636"
"5243","2760","AirPort","818","AirPort","13607"
"5244","2294","AirPort","3162","AirPort","4297"
"5245","3327","AirPort","1190","AirPort","11698"
"5246","2410","AirPort","2808","AirPort","11971"
"5247","418","AirPort","1847","AirPort","2845"
"5248","2273","AirPort","87","AirPort","1256"
"5249","3444","AirPort","2935","AirPort","8970"
"5250","1894","AirPort","525","AirPort","4462"
"5251","369","AirPort","417","AirPort","7334"
"5252","3278","AirPort","1405","AirPort","14337"
"5253","3473","AirPort","1530","AirPort","9752"
"5254","1615","AirPort","21","AirPort","5250"
"5255","1139","AirPort","1620","AirPort","3435"
"5256","2373","AirPort","729","AirPort","14289"
"5257","2527","AirPort","3165","AirPort","14742"
"5258","1810","AirPort","110","AirPort","9063"
"5259","444","AirPort","1414","AirPort","3022"
"5260","2401","AirPort","1349","AirPort","4288"
"5261","220","AirPort","2755","AirPort","14339"
"5262","820","AirPort","798","AirPort","4327"
"5263","348","AirPort","50","AirPort","13369"
"5264","1759","AirPort","962","AirPort","7100"
"5265","1428","AirPort","2081","AirPort","13246"
"5266","2621","AirPort","2605","AirPort","6235"
"5267","1900","AirPort","3151","AirPort","12803"
"5268","763","AirPort","930","AirPort","4283"
"5269","3180","AirPort","3377","AirPort","2009"
"5270","1668","AirPort","995","AirPort","14625"
"5271","380","AirPort","847","AirPort","5914"
"5272","746","AirPort","2553","AirPort","2822"
"5273","312","AirPort","3366","AirPort","1468"
"5274","381","AirPort","1770","AirPort","14452"
"5275","1566","AirPort","189","AirPort","14565"
"5276","2531","AirPort","1047","AirPort","3267"
"5277","2578","AirPort","2922","AirPort","13674"
"5278","2002","AirPort","2257","AirPort","13067"
"5279","2163","AirPort","3032","AirPort","9943"
"5280","578","AirPort","2046","AirPort","7113"
"5281","790","AirPort","1016","AirPort","3484"
"5282","2878","AirPort","1801","AirPort","7327"
"5283","524","AirPort","168","AirPort","3485"
"5284","2593","AirPort","2812","AirPort","5947"
"5285","1530","AirPort","3160","AirPort","4909"
"5286","1336","AirPort","3161","AirPort","13341"
"5287","1116","AirPort","2400","AirPort","6682"
"5288","783","AirPort","407","AirPort","8699"
"5289","1325","AirPort","1100","AirPort","3494"
"5290","257","AirPort","1048","AirPort","5313"
"5291","493","AirPort","1489","AirPort","15702"
"5292","3349","AirPort","2402","AirPort","1733"
"5293","2992","AirPort","2932","AirPort","2312"
"5294","337","AirPort","946","AirPort","10911"
"5295","2533","AirPort","2195","AirPort","12676"
"5296","2714","AirPort","306","AirPort","5126"
"5297","571","AirPort","2456","AirPort","12703"
"5298","986","AirPort","1539","AirPort","7128"
"5299","2820","AirPort","3281","AirPort","9810"
"5300","124","AirPort","2588","AirPort","3751"
"5301","1051","AirPort","1940","AirPort","14082"
"5302","1406","AirPort","167","AirPort","1133"
"5303","1445","AirPort","1719","AirPort","10315"
"5304","1067","AirPort","1203","AirPort","14929"
"5305","2401","AirPort","681","AirPort","15639"
"5306","3217","AirPort","504","AirPort","5085"
"5307","1653","AirPort","2565","AirPort","175"
"5308","2132","AirPort","3141","AirPort","8680"
"5309","2849","AirPort","1057","AirPort","10617"
"5310","277","AirPort","1096","AirPort","8394"
"5311","988","AirPort","1158","AirPort","9598"
"5312","1903","AirPort","2630","AirPort","3805"
"5313","1301","AirPort","3207","AirPort","9434"
"5314","16","AirPort","957","AirPort","9493"
"5315","765","AirPort","2937","AirPort","4569"
"5316","2021","AirPort","1712","AirPort","6396"
"5317","3006","AirPort","1098","AirPort","7522"
"5318","2986","AirPort","1814","AirPort","15262"
"5319","854","AirPort","1107","AirPort","15361"
"5320","2222","AirPort","2363","AirPort","13043"
"5321","1054","AirPort","1428","AirPort","15359"
"5322","31","AirPort","738","AirPort","14697"
"5323","619","AirPort","2256","AirPort","9683"
"5324","3181","AirPort","3058","AirPort","6993"
"5325","2882","AirPort","2414","AirPort","9522"
"5326","829","AirPort","567","AirPort","7788"
"5327","1339","AirPort","2845","AirPort","11375"
"5328","64","AirPort","1731","AirPort","5362"
"5329","3390","AirPort","1509","AirPort","4913"
"5330","2761","AirPort","470","AirPort","4234"
"5331","1307","AirPort","2484","AirPort","10736"
"5332","585","AirPort","2986","AirPort","2634"
"5333","2535","AirPort","2140","AirPort","11608"
"5334","1021","AirPort","2502","AirPort","7010"
"5335","1566","AirPort","1018","AirPort","15592"
"5336","3309","AirPort","2547","AirPort","14090"
"5337","1826","AirPort","2702","AirPort","9833"
"5338","96","AirPort","1949","AirPort","4777"
"5339","971","AirPort","1942","AirPort","1095"
"5340","678","AirPort","24","AirPort","14477"
"5341","2465","AirPort","204","AirPort","4991"
"5342","128","AirPort","2870","AirPort","8584"
"5343","267","AirPort","1157","AirPort","2550"
"5344","1217","AirPort","872","AirPort","15633"
"5345","3361","AirPort","177","AirPort","11133"
"5346","2705","AirPort","3315","AirPort","8336"
"5347","680","AirPort","3423","AirPort","4085"
"5348","2299","AirPort","1093","AirPort","11115"
"5349","2836","AirPort","2931","AirPort","11292"
"5350","3039","AirPort","3099","AirPort","15185"
"5351","792","AirPort","1949","AirPort","2689"
"5352","719","AirPort","324","AirPort","12349"
"5353","2689","AirPort","1652","AirPort","2318"
"5354","3377","AirPort","1080","AirPort","10133"
"5355","440","AirPort","3500","AirPort","4430"
"5356","2101","AirPort","3232","AirPort","4439"
"5357","770","AirPort","3025","AirPort","12985"
"5358","2163","AirPort","1128","AirPort","9334"
"5359","2991","AirPort","2336","AirPort","8505"
"5360","48","AirPort","591","AirPort","5930"
"5361","555","AirPort","1223","AirPort","4113"
"5362","492","AirPort","1425","AirPort","6806"
"5363","942","AirPort","2912","AirPort","5107"
"5364","759","AirPort","2962","AirPort","12404"
"5365","879","AirPort","2259","AirPort","11681"
"5366","1957","AirPort","3367","AirPort","2343"
"5367","1481","AirPort","953","AirPort","3877"
"5368","1732","AirPort","2369","AirPort","15409"
"5369","1497","AirPort","2011","AirPort","4327"
"5370","1207","AirPort","410","AirPort","15672"
"5371","1065","AirPort","513","AirPort","4239"
"5372","1543","AirPort","444","AirPort","7740"
"5373","384","AirPort","956","AirPort","13549"
"5374","1707","AirPort","2936","AirPort","4517"
"5375","1195","AirPort","2965","AirPort","11086"
"5376","1629","AirPort","1547","AirPort","9497"
"5377","946","AirPort","3342","AirPort","14614"
"5378","1075","AirPort","2799","AirPort","5126"
"5379","2564","AirPort","1985","AirPort","10035"
"5380","2443","AirPort","1832","AirPort","2536"
"5381","492","AirPort","1393","AirPort","6282"
"5382","2450","AirPort","1178","AirPort","5516"
"5383","3147","AirPort","2489","AirPort","14502"
"5384","3388","AirPort","2723","AirPort","5325"
"5385","2135","AirPort","800","AirPort","8238"
"5386","79","AirPort","1452","AirPort","9736"
"5387","3117","AirPort","869","AirPort","1449"
"5388","2850","AirPort","2511","AirPort","6838"
"5389","2222","AirPort","3459","AirPort","2631"
"5390","1973","AirPort","374","AirPort","6296"
"5391","3384","AirPort","2534","AirPort","2336"
"5392","785","AirPort","1733","AirPort","15668"
"5393","467","AirPort","467","AirPort","14802"
"5394","22","AirPort","1252","AirPort","15825"
"5395","1628","AirPort","399","AirPort","7380"
"5396","3282","AirPort","3001","AirPort","7634"
"5397","526","AirPort","504","AirPort","672"
"5398","2989","AirPort","1114","AirPort","1535"
"5399","2432","AirPort","1701","AirPort","10315"
"5400","2382","AirPort","1239","AirPort","2283"
"5401","623","AirPort","1473","AirPort","8907"
"5402","1237","AirPort","1481","AirPort","6747"
"5403","2645","AirPort","610","AirPort","11815"
"5404","811","AirPort","2761","AirPort","2798"
"5405","2571","AirPort","1764","AirPort","15824"
"5406","2169","AirPort","449","AirPort","2616"
"5407","449","AirPort","2797","AirPort","13088"
"5408","2457","AirPort","688","AirPort","3484"
"5409","2377","AirPort","1008","AirPort","1635"
"5410","401","AirPort","1999","AirPort","4230"
"5411","1376","AirPort","2030","AirPort","15882"
"5412","1715","AirPort","1444","AirPort","7329"
"5413","619","AirPort","1321","AirPort","8203"
"5414","2158","AirPort","1392","AirPort","14116"
"5415","2373","AirPort","2889","AirPort","13200"
"5416","3309","AirPort","2905","AirPort","1359"
"5417","1827","AirPort","1445","AirPort","14767"
"5418","1268","AirPort","2149","AirPort","8619"
"5419","2937","AirPort","626","AirPort","1035"
"5420","2665","AirPort","3320","AirPort","13562"
"5421","2586","AirPort","760","AirPort","9198"
"5422","746","AirPort","2048","AirPort","748"
"5423","475","AirPort","1875","AirPort","9467"
"5424","3426","AirPort","2918","AirPort","6997"
"5425","1679","AirPort","1853","AirPort","12872"
"5426","3043","AirPort","2875","AirPort","1299"
"5427","1230","AirPort","1603","AirPort","3927"
"5428","3196","AirPort","2201","AirPort","4242"
"5429","2803","AirPort","255","AirPort","10015"
"5430","2969","AirPort","1836","AirPort","6246"
"5431","2166","AirPort","3476","AirPort","6404"
"5432","1351","AirPort","1432","AirPort","9819"
"5433","2759","AirPort","1804","AirPort","3391"
