"id","Name","Latitude","Longitude"
"1578","Osborneville","32.9171945","-19.525352"
"1579","East Evanburgh","49.514509","139.588404"
"1580","New Jameschester","52.655614","61.086271"
"1581","South Robert","44.3855375","-7.444425"
"1582","Port Tracy","-40.8819575","-2.694868"
"1583","Port Jeffreytown","-40.208425","93.043237"
"1584","Reedmouth","-16.3216525","-69.040161"
"1585","Lake Brian","-89.2386975","-12.610064"
"1586","Goodport","27.2702255","-88.827697"
"1587","Scotttown","-35.4872025","6.492115"
"1588","New Frankview","31.0230935","69.049844"
"1589","New Brandi","69.628555","-43.398143"
"1590","Mariahport","-34.2711465","132.523784"
"1591","Kennedymouth","-41.2037495","118.769359"
"1592","Gomezside","87.164229","109.583209"
"1593","South Johnberg","-79.137440","38.226061"
"1594","Ivanfort","65.727244","103.143397"
"1595","Riggston","-36.6351115","68.199638"
"1596","Lake Autumnport","47.699832","99.181555"
"1597","West Jessicaburgh","21.0851935","-160.368585"
"1598","Scottside","12.494043","62.500842"
"1599","Kevinchester","35.5203635","-124.001088"
"1600","Grantside","-77.5469955","-112.397944"
"1601","South Chaseside","-15.1893255","98.714950"
"1602","South Jessica","29.815437","112.822283"
"1603","Melissashire","67.0254125","153.148400"
"1604","Lake Nancy","69.3175535","-178.800148"
"1605","Port Kenneth","79.385179","-31.230068"
"1606","Justinland","10.791424","90.489534"
"1607","Nelsonville","-47.385133","-163.289219"
"1608","New Stephen","39.5615845","-56.930598"
"1609","Michaelfurt","-5.1003015","78.368227"
"1610","Sanchezbury","-57.8319735","40.565582"
"1611","East Gloria","14.609630","-170.944316"
"1612","Lindseystad","-15.1640865","-2.128552"
"1613","Allisonfort","77.769829","140.291935"
"1614","Port Kimberlychester","71.424082","-122.884251"
"1615","Angelahaven","-1.0737255","70.196440"
"1616","South Kristin","39.7556245","58.106537"
"1617","South Mark","-14.791927","-162.947397"
"1618","Lake Jared","-49.190215","174.273916"
"1619","Mariaton","-21.7832915","-75.047510"
"1620","Lake Davidmouth","25.425367","-10.221550"
"1621","West William","-28.309015","148.682915"
"1622","East Amy","-70.258161","-141.736214"
"1623","Jonathanfort","-2.9432475","35.936588"
"1624","Matthewborough","7.3579615","45.633831"
"1625","New Tonyabury","13.7533225","147.871903"
"1626","North Johnburgh","-34.3746205","143.514643"
"1627","Myerston","-30.565281","104.786159"
"1628","Reyeston","77.1604615","-71.794880"
"1629","Mooretown","37.793013","26.486091"
"1630","Donaldhaven","10.843920","93.111980"
"1631","North Megan","23.0472335","77.530252"
"1632","Lake Jamesport","77.501789","47.933090"
"1633","Lake Tanya","-32.3876765","-133.920343"
"1634","North Latashahaven","54.1476915","142.056856"
"1635","Lake Chelseyland","51.499170","-101.940380"
"1636","Hicksberg","42.364595","-124.018115"
"1637","Hayesborough","-88.026577","-2.408892"
"1638","Nataliefort","54.1045325","-167.262575"
"1639","Port Kevinport","69.581531","-126.704165"
"1640","Harmonshire","-68.434534","132.121449"
"1641","South Patrickshire","-67.002330","-164.494719"
"1642","Janechester","-20.3428615","-136.343008"
"1643","Karlaville","37.4862165","-2.421262"
"1644","West Laura","30.2773085","-85.534135"
"1645","Walshfort","-43.617289","-120.197783"
"1646","Mariamouth","26.314753","-137.139934"
"1647","New Cynthia","-79.9522145","-96.142414"
"1648","Samuelburgh","-45.002982","79.470529"
"1649","South Sabrinamouth","83.853348","34.888158"
"1650","North Stephenchester","-47.4630065","40.718340"
"1651","Christopherberg","1.331915","162.450930"
"1652","Zacharystad","-78.9163575","145.765147"
"1653","East Xavier","-30.7788325","65.779289"
"1654","Port Thomasborough","-79.7744285","-83.066860"
"1655","Port Dustinland","-63.8391185","17.006105"
"1656","Carrollfort","-79.093521","31.825202"
"1657","Kellyland","50.927140","-73.788792"
"1658","Loribury","0.845515","148.848379"
"1659","South Jimview","-39.5801985","125.415115"
"1660","New Lisa","-37.2617185","122.040506"
"1661","North Seanchester","-2.4661765","89.588174"
"1662","Katherineberg","50.257752","11.045014"
"1663","New Sarah","40.324210","-68.150651"
"1664","Garychester","87.7780755","-131.534629"
"1665","Jermainemouth","31.6593125","-117.153100"
"1666","Potterchester","56.2521415","-175.915206"
"1667","East Robertside","43.5901205","-91.275126"
"1668","West Susan","-60.352493","21.314708"
"1669","Lake Derek","-34.5919955","54.183968"
"1670","West Stevenbury","51.300660","-95.494445"
"1671","Melissaport","59.279109","159.928983"
"1672","Port Luistown","-63.095050","25.070420"
"1673","Lake Julieborough","-3.1464995","-18.678452"
"1674","North Shawn","38.627930","107.047696"
"1675","South Margaret","-48.551775","124.151434"
"1676","New Michelle","25.454050","-179.590400"
"1677","North Michael","16.3461835","7.146085"
"1678","South Lisa","13.161169","114.758485"
"1679","North Briantown","42.6035155","155.334127"
"1680","Michaelfort","-85.417578","-19.289161"
"1681","West Destiny","-31.242409","-73.926670"
"1682","South Jonathan","46.854512","-155.779813"
"1683","Lake William","28.8158195","-120.911359"
"1684","Franklinborough","65.5417925","96.871124"
"1685","Lake Christian","-88.653767","105.847511"
"1686","Lake Deanna","-59.1202275","68.785101"
"1687","Leonardville","6.6798155","107.687569"
"1688","East Christopher","-9.128738","110.319007"
"1689","South Ericaborough","60.6912795","59.005773"
"1690","West Charles","24.7703635","144.077381"
"1691","Avilahaven","-50.1848905","-51.680707"
"1692","Walshburgh","80.8471075","-108.725641"
"1693","Sarahton","48.6128405","-165.261003"
"1694","East Kimberlyfort","21.6374655","31.913235"
"1695","Hubbardfurt","1.5761155","-27.130504"
"1696","Bowmanland","83.668330","22.751509"
"1697","Carlaton","32.582315","164.967882"
"1698","Weaverbury","-65.9438225","91.218113"
"1699","Howardside","-61.140639","-101.419189"
"1700","South Danaland","55.174026","173.332697"
"1701","New Amanda","-18.132496","-39.524328"
"1702","Alexanderville","64.518166","-53.271606"
"1703","South Paula","54.9627525","143.974809"
"1704","West Jesus","-80.349028","-100.870353"
"1705","Brandonchester","-13.417540","-129.728635"
"1706","Rosston","-55.1106925","87.577300"
"1707","Gallagherstad","-65.2171725","-147.399505"
"1708","New Michael","14.5602925","112.177527"
"1709","South John","-59.5119015","128.774857"
"1710","Walkerbury","64.969990","50.129960"
"1711","Rodriguezberg","18.679733","103.908649"
"1712","New Shelby","72.198991","-99.117458"
"1713","East Zacharyfurt","-14.061721","-115.773742"
"1714","Nguyenport","14.092511","-128.349537"
"1715","Frankfurt","87.183481","-143.902796"
"1716","North Sarahstad","-36.9549755","-174.957731"
"1717","Jacquelinehaven","16.593752","69.875765"
"1718","New Katrina","-88.554108","-3.237905"
"1719","South Manuelfort","32.2706125","44.201741"
"1720","Greentown","0.379264","81.809845"
"1721","Westmouth","-57.5704355","-15.410913"
"1722","Scottburgh","-23.341511","91.173578"
"1723","Matthewborough","-9.080591","-7.511195"
"1724","New Philiphaven","-34.8126335","29.458841"
"1725","Smithstad","53.287634","-101.146487"
"1726","Gonzalezland","53.4760285","-26.798159"
"1727","Maryborough","88.3403105","143.937927"
"1728","New Erika","-30.928798","-12.939643"
"1729","East Amandaton","-19.225723","48.698617"
"1730","Gateschester","-63.7300705","-159.974767"
"1731","Port Mark","12.526701","-64.702372"
"1732","Lindashire","14.139097","-24.946380"
"1733","Knappland","-58.0375365","120.009604"
"1734","West Melissa","63.211256","15.076497"
"1735","Port Cynthiachester","79.7481175","-54.378054"
"1736","Traciville","42.2250565","-129.129033"
"1737","Danielville","-30.9066245","-14.897479"
"1738","Manningfort","85.510322","14.620434"
"1739","Saraland","-46.2143115","119.703504"
"1740","East Anthony","67.5267655","139.780427"
"1741","Simmonsberg","34.854015","-95.271324"
"1742","South Maryhaven","47.1972015","168.964350"
"1743","Ryanfort","-18.2604545","-53.635408"
"1744","Millerborough","28.663099","-39.521542"
"1745","Brittanyville","60.534968","-122.654380"
"1746","Glennport","12.479939","158.658594"
"1747","Fosterbury","86.510364","-9.013410"
"1748","North Shannonton","-47.0643505","77.629803"
"1749","South Steven","71.259295","-129.562105"
"1750","Shellyton","26.4934085","-98.346505"
"1751","Brandonville","23.823300","-163.937472"
"1752","West Michael","-21.0931475","21.581428"
"1753","West Ashley","55.715685","-69.195549"
"1754","Jamieborough","49.963353","169.567562"
"1755","Howardstad","35.2656125","171.754010"
"1756","Michellefurt","33.398480","-47.046301"
"1757","East Cathy","-17.6383055","-107.738665"
"1758","Baldwinport","-4.898951","-101.967969"
"1759","Smithberg","45.869883","171.123245"
"1760","New Jeffreyville","79.0314525","137.457401"
"1761","Ericafort","72.1514205","-150.181821"
"1762","Brownbury","47.462626","-97.707923"
"1763","Ericland","-35.9348585","102.374916"
"1764","Harrishaven","3.079337","-95.244804"
"1765","Torresshire","-67.0481545","-140.119934"
"1766","Brownshire","-50.441575","-35.627771"
"1767","Lake Susanfort","-83.239227","-116.153148"
"1768","North Scottburgh","67.015709","63.439617"
"1769","Phillipsberg","-42.4711535","-178.236945"
"1770","Port Daniel","-46.1502905","-138.094671"
"1771","Kyleshire","-38.887553","-80.592021"
"1772","Jonesside","4.246272","-64.130109"
"1773","Armstrongborough","46.850054","11.297814"
"1774","West Davidton","-76.214576","44.413914"
"1775","Mullinsland","-20.953839","168.498760"
"1776","Jeffreyfurt","19.6988505","-158.663160"
"1777","East Molly","23.902069","-30.860888"
"1778","East Michelleview","-86.891493","-119.976606"
"1779","North Troy","-6.6987205","-178.799292"
"1780","Christopherberg","75.526483","134.818129"
"1781","Josephtown","14.4368945","-86.103150"
"1782","Dayhaven","66.249567","-62.982506"
"1783","West Craig","-44.9819705","-51.893127"
"1784","East Ryanton","-68.9291795","32.945564"
"1785","Castilloburgh","53.4135125","-95.582566"
"1786","Villaport","-63.3000675","-141.521278"
"1787","Lake Edward","-63.036704","87.319658"
"1788","South Tammyland","-36.6577805","27.353936"
"1789","New Christine","-15.070142","-23.140839"
"1790","Davisberg","69.698190","156.691361"
"1791","Port Rodneyfurt","-23.756083","-42.191135"
"1792","Cassandraport","63.4418475","-172.544310"
"1793","Erinshire","11.4142145","-56.575691"
"1794","East Jasonshire","-34.314583","168.192501"
"1795","North Robertmouth","-42.1494195","-47.315936"
"1796","Coleborough","-36.1325425","40.371018"
"1797","Jasonland","27.065158","51.041939"
"1798","Lisaside","-88.784000","-50.294876"
"1799","North Lisafurt","-21.8048175","-168.048685"
"1800","Gregorychester","5.675786","43.458259"
"1801","Austinbury","-77.5957345","67.750623"
"1802","West Melanietown","87.5265965","115.032799"
"1803","Port Steven","-77.500176","-63.329805"
"1804","Daviston","27.288536","-142.878899"
"1805","Randallstad","-85.0332925","20.896954"
"1806","New Jameschester","-41.000823","179.577163"
"1807","Lake Tyler","56.666992","142.033424"
"1808","Lake Susan","-0.2738895","-21.173530"
"1809","South Amy","-5.330702","-34.234813"
"1810","West Gerald","-61.077557","118.552130"
"1811","Lake Travismouth","-9.327050","-47.109518"
"1812","Port Donnaport","-73.080422","47.188653"
"1813","Mcfarlandberg","-0.103171","-109.859686"
"1814","Medinashire","-72.526594","-9.712470"
"1815","Estradastad","63.1399155","24.122821"
"1816","Andersonfort","83.3711725","-98.656803"
"1817","Watsonville","30.1169965","-52.252607"
"1818","Jacksonville","-35.816620","-42.492584"
"1819","North Mariaborough","-33.8675295","-132.657192"
"1820","West Bradley","-23.0806125","52.501268"
"1821","Johnsonburgh","-31.666389","-11.830406"
"1822","Powelltown","88.105743","128.025795"
"1823","Port Johnfort","-33.050623","90.810904"
"1824","Port Michaelburgh","-78.345023","-151.236205"
"1825","New Kevin","-42.215619","-31.773749"
"1826","West Henryhaven","30.9459865","147.360953"
"1827","South Jacob","-15.151863","-109.936873"
"1828","New Danaside","28.812706","131.195691"
"1829","Rachelchester","38.787645","69.607274"
"1830","Clarkeview","-29.8335585","164.373931"
"1831","Port Jamesburgh","20.567200","-86.995781"
"1832","West Ann","-33.7004935","-114.464054"
"1833","Brownside","3.7933765","4.849357"
"1834","New James","10.684564","-2.843030"
"1835","Michaelborough","28.4205835","-122.005908"
"1836","Lake Carolynview","83.470157","167.113935"
"1837","East Erikmouth","-7.7522115","-68.177704"
"1838","Jacquelineton","-14.407456","48.443119"
"1839","North Brianfort","-69.096735","139.875677"
"1840","Chandlerland","39.6782875","165.771546"
"1841","Lake Martinburgh","55.868587","41.850652"
"1842","Patriciafort","-84.542401","-159.899335"
"1843","Nicoleville","-52.737153","-41.715961"
"1844","Tinaborough","-35.9362265","-104.972060"
"1845","Christinaport","-1.371774","57.602030"
"1846","North Melissatown","76.672475","-143.783776"
"1847","Cunninghammouth","-76.4321365","27.673768"
"1848","East Kathleen","44.7253465","-29.825514"
"1849","South Deborah","-47.2343225","145.333538"
"1850","Port Alexandria","-80.2131775","46.637221"
"1851","Mooreshire","1.6413595","79.540315"
"1852","East Hannahstad","-53.860033","17.494933"
"1853","Watsonton","11.652784","-159.288283"
"1854","Port Tiffany","50.7346625","-10.203060"
"1855","Tylerfurt","-13.408337","-108.747257"
"1856","Millermouth","50.8786065","99.511239"
"1857","Connerview","51.3203015","70.972229"
"1858","Mendozaport","46.6037915","84.532941"
"1859","Deborahberg","28.0860885","-44.135694"
"1860","Jodyborough","56.496597","-57.600469"
"1861","Lake Kellybury","79.973172","19.448400"
"1862","Phillipsborough","-76.3731555","-95.632748"
"1863","Claudiaborough","-89.5182545","22.312712"
"1864","Port Lauraborough","-45.5679735","-98.194011"
"1865","South Catherineland","-26.8421305","148.225153"
"1866","Sarahfurt","15.3279475","-79.953794"
"1867","New Barbarachester","31.6712135","40.572549"
"1868","Hendersonstad","17.144447","144.282005"
"1869","South Julia","-29.541603","128.285819"
"1870","Yvetteburgh","58.814981","-117.897756"
"1871","West Leslie","-15.547525","-117.926715"
"1872","Anthonyland","27.786896","27.376441"
"1873","Brucebury","12.255629","-30.382778"
"1874","Andersonborough","-14.1450535","90.650528"
"1875","Port Jeffreyview","39.0006445","-140.498936"
"1876","New Lisachester","-74.573777","-140.022425"
"1877","Lawrencetown","-40.6364945","108.380095"
"1878","North Carrie","80.5512145","-132.771325"
"1879","Lake Sheila","-50.087864","172.835292"
"1880","Shannontown","-39.0451475","-127.670440"
"1881","Williamsstad","50.110332","-19.594955"
"1882","East Megan","-82.802124","76.913838"
"1883","Port Williamtown","42.2234335","-3.761109"
"1884","Reynoldsmouth","-8.840886","-25.962605"
"1885","Cassandraton","62.036300","-167.103596"
"1886","West Christopherside","-38.853214","164.962165"
"1887","Brennanside","7.280679","170.156516"
"1888","Patriciaside","15.803694","-101.590763"
"1889","Port Matthew","58.421841","-137.729229"
"1890","West Codyfort","-24.074949","173.877490"
"1891","New Cheryl","-6.4142035","-101.282073"
"1892","Riceside","-19.735122","-81.923293"
"1893","South Aimeeburgh","-17.947373","43.129400"
"1894","North Jeffreyburgh","22.9125655","72.537869"
"1895","Port Shelbymouth","9.278032","-89.145038"
"1896","Christinefurt","-58.335178","48.291795"
"1897","West Bruceview","45.1495355","174.374735"
"1898","Johnsonmouth","18.4096095","3.169575"
"1899","East Ann","-58.6665015","29.088837"
"1900","West Seanberg","54.437979","161.768281"
"1901","Hardyshire","-24.9188035","-121.372894"
"1902","Nancyfort","19.220531","67.410463"
"1903","Leblancshire","-47.132963","-0.163953"
"1904","Carterfort","10.0003885","72.667623"
"1905","West Aprilside","-17.0743845","-51.324213"
"1906","North Darin","-21.895901","-124.577250"
"1907","Martinezburgh","68.7543005","-62.202973"
"1908","South Amymouth","18.495090","-1.895588"
"1909","Berryhaven","-21.4462305","-34.891788"
"1910","Randyburgh","-23.861999","-39.330988"
"1911","Lake Stevenstad","-19.1463555","-168.840837"
"1912","South Angelaville","-37.2078425","-147.519244"
"1913","New Markview","-86.694297","-146.646223"
"1914","Port John","-74.0799815","-107.977550"
"1915","East Christy","15.0342405","150.903847"
"1916","Elizabethhaven","-46.609050","-116.845585"
"1917","Lake Thomas","60.961634","-166.365599"
"1918","Kristaberg","81.733384","129.256026"
"1919","Osbornetown","-34.9737725","26.231287"
"1920","West Nicole","-88.440572","-89.618489"
"1921","Michaelmouth","10.114408","-51.812167"
"1922","Andersonstad","-8.612713","4.576605"
"1923","North Aaronberg","14.742117","54.086043"
