"id","start_id","start_vertex_type","end_id","end_vertex_type","since"
"3219","19","Country","3523","City","1999-08-17 16:11:00.988729"
"3220","44","Country","7530","City","1970-08-10 19:42:28.248768"
"3221","41","Country","2586","City","2008-11-11 11:41:18.984095"
"3222","112","Country","5112","City","2006-02-20 15:10:56.716145"
"3223","116","Country","2738","City","2015-02-11 04:39:53.957752"
"3224","77","Country","2633","City","1973-11-08 22:23:24.757347"
"3225","118","Country","2815","City","1992-12-17 05:35:51.353284"
"3226","92","Country","6718","City","1995-09-13 07:39:57.912929"
"3227","137","Country","6509","City","1997-09-15 23:19:36.351342"
"3228","8","Country","4430","City","2006-03-23 12:37:08.080895"
"3229","32","Country","6611","City","1989-09-11 02:08:00.915966"
"3230","196","Country","4530","City","1976-02-22 22:57:54.130408"
"3231","140","Country","3345","City","2004-03-01 02:23:52.347165"
"3232","5","Country","2357","City","1978-07-18 16:58:27.812163"
"3233","106","Country","7351","City","2000-10-29 03:27:01.538842"
"3234","16","Country","2677","City","1977-03-04 11:09:06.003181"
"3235","62","Country","3528","City","1994-09-12 16:10:40.969335"
"3236","42","Country","6929","City","2014-11-22 23:33:21.428838"
"3237","177","Country","7853","City","2005-04-01 05:25:38.968434"
"3238","171","Country","1114","City","2000-07-29 09:13:16.304902"
"3239","45","Country","8010","City","1981-05-08 10:29:26.663457"
"3240","60","Country","6881","City","2023-08-10 22:24:38.992130"
"3241","161","Country","5825","City","2003-05-02 02:05:12.324648"
"3242","25","Country","2206","City","2008-09-01 22:51:02.354642"
"3243","166","Country","5497","City","2005-10-11 08:33:16.959069"
"3244","4","Country","1223","City","2003-12-05 11:23:01.459005"
"3245","94","Country","6297","City","2023-08-21 11:06:32.421608"
"3246","108","Country","72","City","1997-11-03 21:55:44.252831"
"3247","135","Country","2325","City","1981-05-11 16:45:42.971426"
"3248","181","Country","7644","City","2004-09-30 13:07:59.100652"
"3249","55","Country","5582","City","1979-09-12 04:18:20.911735"
"3250","138","Country","4446","City","2005-10-14 09:36:34.866562"
"3251","48","Country","1020","City","2016-09-10 11:51:51.816427"
"3252","78","Country","4355","City","1995-12-05 15:45:13.561827"
"3253","119","Country","5007","City","1985-06-18 18:38:51.140610"
"3254","115","Country","7277","City","2003-07-04 20:42:12.542098"
"3255","37","Country","315","City","2022-08-08 11:06:04.031482"
"3256","43","Country","1060","City","2009-10-21 07:01:15.314845"
"3257","153","Country","3583","City","2021-12-24 23:29:32.677708"
"3258","51","Country","9977","City","2004-12-03 02:42:53.039477"
"3259","186","Country","8509","City","2016-03-17 22:49:18.942253"
"3260","146","Country","7220","City","2015-09-19 06:07:11.452864"
"3261","71","Country","181","City","1975-12-22 05:13:31.434620"
"3262","148","Country","2544","City","1983-05-23 06:16:36.218881"
"3263","47","Country","5495","City","1984-05-25 10:01:18.886521"
"3264","37","Country","6521","City","2013-01-24 07:12:37.786741"
"3265","186","Country","9082","City","2014-12-04 22:08:28.859376"
"3266","64","Country","9830","City","1985-12-03 03:35:59.557984"
"3267","148","Country","1276","City","1985-02-17 03:58:12.315510"
"3268","9","Country","1348","City","2015-12-02 09:32:10.646868"
"3269","148","Country","1950","City","2020-05-12 07:18:38.247796"
"3270","32","Country","6528","City","1979-10-21 15:47:25.648072"
"3271","38","Country","287","City","2014-06-04 16:27:47.908450"
"3272","143","Country","7327","City","1999-07-26 13:38:49.730968"
"3273","200","Country","684","City","1981-02-07 14:13:51.142607"
"3274","29","Country","2532","City","2016-11-08 12:46:53.040025"
"3275","108","Country","9174","City","1982-03-10 15:24:18.669360"
"3276","137","Country","9920","City","1991-11-01 23:40:17.933555"
"3277","118","Country","9380","City","1970-12-04 08:50:15.061994"
"3278","156","Country","6434","City","1978-07-31 05:11:32.632426"
"3279","85","Country","211","City","2020-12-24 22:54:00.848186"
"3280","75","Country","6833","City","2008-08-17 21:04:17.754170"
"3281","157","Country","9637","City","1995-08-17 04:19:39.348069"
"3282","160","Country","9965","City","1990-08-28 14:18:01.744744"
"3283","51","Country","3605","City","1979-02-24 14:39:08.718432"
"3284","117","Country","8242","City","1995-01-17 15:28:43.151993"
"3285","90","Country","8030","City","2016-10-04 04:24:50.213681"
"3286","99","Country","3414","City","1993-07-11 05:12:37.794088"
"3287","192","Country","3087","City","1970-12-01 23:08:46.751048"
"3288","10","Country","1606","City","1972-02-28 19:07:54.196197"
"3289","112","Country","2608","City","1970-06-23 14:05:24.313445"
"3290","164","Country","511","City","2013-03-11 21:19:28.682775"
"3291","122","Country","2051","City","1995-11-09 20:25:02.602025"
"3292","57","Country","1922","City","2009-01-27 14:46:25.222031"
"3293","96","Country","8303","City","2001-04-20 11:53:54.155038"
"3294","116","Country","1877","City","2020-05-02 05:18:18.675611"
"3295","160","Country","1597","City","2019-05-03 17:20:10.035306"
"3296","182","Country","9666","City","1988-08-04 17:04:40.888227"
"3297","114","Country","8043","City","1973-08-17 17:05:14.211204"
"3298","5","Country","5044","City","2019-09-26 00:30:35.648998"
"3299","36","Country","8274","City","1985-05-05 22:29:36.486897"
"3300","142","Country","4083","City","1984-12-25 23:18:27.313979"
"3301","125","Country","8795","City","2005-05-06 05:53:27.895908"
"3302","174","Country","4155","City","2003-09-10 19:48:23.978294"
"3303","41","Country","636","City","1970-06-01 09:42:27.764636"
"3304","126","Country","4068","City","1988-03-30 16:46:46.801937"
"3305","1","Country","5035","City","1986-12-26 18:49:19.136426"
"3306","73","Country","3517","City","1979-06-13 12:40:29.940347"
"3307","110","Country","8089","City","2023-10-20 15:35:24.606456"
"3308","95","Country","4218","City","1978-07-27 02:51:42.899385"
"3309","195","Country","4794","City","2007-08-04 23:07:03.325082"
"3310","175","Country","698","City","1983-05-28 05:14:40.080171"
"3311","104","Country","7717","City","1986-07-17 08:36:11.012988"
"3312","155","Country","5906","City","1985-08-17 21:12:25.796439"
"3313","129","Country","1891","City","1973-05-29 23:57:00.184271"
"3314","124","Country","4918","City","2017-05-07 18:50:40.624483"
"3315","187","Country","2785","City","1994-09-28 12:18:46.752441"
"3316","200","Country","4726","City","2011-12-12 19:46:29.262551"
"3317","134","Country","6745","City","1983-11-02 12:33:24.927485"
"3318","98","Country","5304","City","2017-11-18 06:38:48.032954"
"3319","1","Country","4849","City","1981-01-17 01:10:12.482817"
"3320","38","Country","7694","City","2019-03-07 07:10:26.381480"
"3321","108","Country","4788","City","2024-01-29 16:34:03.116231"
"3322","116","Country","1915","City","1984-11-27 04:42:23.387003"
"3323","40","Country","7000","City","2010-02-26 22:52:24.601247"
"3324","112","Country","4488","City","1983-12-20 19:40:01.324853"
"3325","197","Country","2460","City","2006-12-17 02:52:52.742616"
"3326","94","Country","9219","City","2022-02-20 13:34:19.139727"
"3327","99","Country","6864","City","2019-03-21 02:47:13.609428"
"3328","185","Country","6809","City","1998-11-12 05:47:51.093542"
"3329","133","Country","4709","City","2022-05-18 08:56:33.927466"
"3330","200","Country","9545","City","2005-06-02 08:39:20.870933"
"3331","83","Country","7428","City","2007-02-11 18:06:33.851347"
"3332","177","Country","7634","City","1997-05-08 08:28:08.707446"
"3333","29","Country","1648","City","2008-10-18 23:35:44.581484"
"3334","163","Country","9097","City","2003-07-20 06:19:16.888654"
"3335","45","Country","1220","City","1989-10-03 01:53:32.722143"
"3336","9","Country","432","City","1991-05-22 00:10:12.953784"
"3337","185","Country","4736","City","1987-05-16 20:16:17.491747"
"3338","64","Country","9866","City","2009-12-11 04:09:01.630564"
"3339","123","Country","9200","City","1974-11-12 21:20:10.064304"
"3340","85","Country","8588","City","2010-05-02 14:09:16.949836"
"3341","133","Country","5515","City","1982-08-23 23:10:41.051227"
"3342","96","Country","9359","City","2008-01-02 16:53:26.166560"
"3343","17","Country","1911","City","1986-11-29 06:41:01.081774"
"3344","86","Country","5205","City","2007-07-29 13:48:13.921938"
"3345","167","Country","7416","City","1976-05-22 00:58:42.788438"
"3346","77","Country","8050","City","1985-04-11 20:27:41.850268"
"3347","197","Country","9909","City","1977-10-14 17:22:15.441337"
"3348","40","Country","7870","City","1988-07-09 10:05:01.769626"
"3349","27","Country","3110","City","2017-03-07 17:54:00.050116"
"3350","154","Country","1701","City","1983-04-24 07:09:50.196867"
"3351","147","Country","5476","City","2024-09-12 01:55:14.380705"
"3352","121","Country","7092","City","2012-04-21 20:58:37.658258"
"3353","178","Country","3049","City","1972-03-13 13:17:45.491471"
"3354","34","Country","2064","City","2016-11-30 11:16:51.357689"
"3355","177","Country","682","City","1999-12-11 09:08:30.908189"
"3356","98","Country","2734","City","2017-08-05 01:06:22.896510"
"3357","34","Country","2007","City","2012-01-17 18:46:55.198765"
"3358","42","Country","4708","City","2001-01-17 20:08:50.544149"
"3359","120","Country","5215","City","1982-09-19 14:38:42.294436"
"3360","177","Country","6693","City","1975-03-26 11:23:33.566063"
"3361","90","Country","6248","City","2005-11-16 09:32:50.078078"
"3362","50","Country","9378","City","1975-06-30 19:11:56.742054"
"3363","91","Country","7365","City","2015-01-24 00:32:55.975378"
"3364","26","Country","9994","City","2014-03-30 11:31:57.973312"
"3365","121","Country","6474","City","1988-02-05 14:20:45.771395"
"3366","197","Country","2800","City","1999-08-11 12:47:45.614743"
"3367","167","Country","6874","City","2006-07-12 01:04:10.282875"
"3368","193","Country","5023","City","2002-09-28 14:32:23.788121"
"3369","195","Country","7556","City","1979-08-08 00:28:32.753969"
"3370","145","Country","1615","City","1994-10-25 08:12:55.660718"
"3371","103","Country","4803","City","1981-12-13 14:54:21.027333"
"3372","157","Country","8318","City","1985-03-24 05:12:56.946175"
"3373","102","Country","8683","City","2013-04-16 15:04:25.575697"
"3374","166","Country","8851","City","1991-03-21 07:46:17.731362"
"3375","89","Country","2735","City","2016-05-03 17:05:28.844483"
"3376","181","Country","8377","City","1987-12-26 11:55:15.579560"
"3377","181","Country","1419","City","1978-12-25 02:44:53.229728"
"3378","170","Country","7110","City","2015-07-26 23:17:57.406274"
"3379","137","Country","6810","City","2013-11-22 16:54:07.192340"
"3380","179","Country","1268","City","2023-04-11 23:26:50.019845"
"3381","153","Country","4081","City","1980-10-09 10:54:32.755524"
"3382","91","Country","7841","City","2000-08-14 16:43:46.451693"
"3383","178","Country","5769","City","2022-07-16 21:56:11.069879"
"3384","147","Country","4499","City","1999-11-28 02:04:18.971086"
"3385","174","Country","7928","City","1973-05-16 01:18:32.609120"
"3386","16","Country","7616","City","2024-07-24 23:36:34.139322"
"3387","71","Country","7708","City","1983-03-24 08:33:51.253350"
"3388","17","Country","5275","City","2013-09-07 17:22:28.478827"
"3389","26","Country","2950","City","1977-06-11 20:26:15.237560"
"3390","147","Country","3025","City","2025-01-02 10:20:17.037284"
"3391","172","Country","7100","City","1988-11-05 17:34:43.853432"
"3392","17","Country","9280","City","2010-12-31 11:13:12.465907"
"3393","134","Country","9260","City","1975-01-29 02:02:16.019684"
"3394","129","Country","6677","City","1991-06-02 18:30:40.787578"
"3395","162","Country","8901","City","2011-09-05 16:01:43.776802"
"3396","103","Country","6408","City","1984-06-09 14:29:21.371346"
"3397","72","Country","5576","City","1994-05-13 02:36:22.790968"
"3398","150","Country","678","City","1978-04-06 16:48:17.466048"
"3399","66","Country","4218","City","1999-06-16 19:50:13.382551"
"3400","141","Country","9316","City","2018-07-07 04:31:42.193210"
"3401","43","Country","2262","City","1998-05-09 04:08:15.757695"
"3402","52","Country","3745","City","2022-03-13 04:23:01.731731"
"3403","126","Country","5517","City","1990-03-01 11:47:54.397359"
"3404","28","Country","3193","City","1999-03-24 17:53:55.027508"
"3405","37","Country","9456","City","1999-02-19 18:21:53.018576"
"3406","187","Country","4794","City","1974-06-11 20:58:30.144450"
"3407","102","Country","8962","City","1992-11-04 22:31:27.381523"
"3408","62","Country","2822","City","2007-07-07 08:06:02.670481"
"3409","113","Country","7378","City","1975-10-08 13:35:58.213385"
"3410","41","Country","5527","City","1989-08-27 16:47:27.149980"
"3411","166","Country","9866","City","2022-03-27 21:53:56.811780"
"3412","170","Country","1241","City","2014-11-21 01:06:38.285580"
"3413","61","Country","2410","City","2023-10-17 00:50:10.443000"
"3414","9","Country","1912","City","1998-09-30 18:27:56.021035"
"3415","147","Country","964","City","1991-01-19 07:34:45.929211"
"3416","45","Country","2455","City","2021-10-08 21:48:15.435149"
"3417","190","Country","5623","City","2018-05-07 21:26:27.112123"
"3418","165","Country","5232","City","2014-01-04 15:32:50.670469"
"3419","24","Country","2015","City","2007-05-01 03:07:32.381498"
"3420","143","Country","9492","City","2004-09-10 05:46:35.979408"
"3421","111","Country","4244","City","1971-05-11 22:21:45.422072"
"3422","97","Country","4746","City","1976-06-20 11:26:12.197520"
"3423","121","Country","7127","City","2001-03-01 22:10:10.498919"
"3424","47","Country","598","City","1998-11-04 18:22:12.185564"
"3425","107","Country","8291","City","1974-10-23 23:27:28.576675"
"3426","77","Country","2680","City","1979-11-06 13:43:47.146125"
"3427","44","Country","8078","City","2010-03-19 16:11:43.412125"
"3428","189","Country","5738","City","1971-10-25 01:53:18.411809"
"3429","149","Country","5160","City","2002-01-19 09:56:33.674027"
"3430","135","Country","9448","City","1971-10-24 05:56:22.350625"
"3431","41","Country","6425","City","2016-01-18 09:37:15.583758"
"3432","59","Country","154","City","2021-10-31 21:46:28.910598"
"3433","4","Country","21","City","1972-03-10 16:44:27.836965"
"3434","144","Country","7029","City","2015-07-04 09:07:03.635845"
"3435","190","Country","9778","City","2004-07-20 16:59:58.624143"
"3436","91","Country","284","City","1978-06-07 15:43:49.210670"
"3437","192","Country","5107","City","1983-04-19 10:38:28.989673"
"3438","4","Country","624","City","2013-05-20 17:05:16.970281"
"3439","104","Country","1672","City","2019-04-23 00:44:52.935484"
"3440","190","Country","6876","City","1984-03-23 15:28:38.717729"
"3441","184","Country","9398","City","2023-08-31 23:44:26.225387"
"3442","150","Country","4614","City","2006-12-28 08:35:34.707526"
"3443","5","Country","6194","City","2013-04-21 11:04:54.792744"
"3444","73","Country","2122","City","1974-11-06 13:59:55.076422"
"3445","199","Country","2181","City","2017-05-15 11:27:48.268690"
"3446","105","Country","2100","City","1994-11-30 09:50:40.598834"
"3447","64","Country","2596","City","1982-03-02 17:33:20.758123"
"3448","24","Country","2176","City","2014-12-28 20:58:45.873985"
"3449","55","Country","4846","City","1972-12-15 20:45:37.261887"
"3450","165","Country","9904","City","2002-08-10 22:15:42.820840"
"3451","152","Country","3528","City","1977-09-13 02:26:37.212908"
"3452","85","Country","5719","City","2022-02-28 04:48:04.528407"
"3453","167","Country","3719","City","2010-01-11 12:41:44.022828"
"3454","49","Country","550","City","1999-01-07 09:39:27.906827"
"3455","127","Country","6358","City","2000-09-01 04:00:38.759526"
